color,movie_title,genero,plot_keywords,director_facebook_likes,actor_3_facebook_likes,actor_2_name,actor_1_facebook_likes,gross,,actor_1_name,,num_voted_users,cast_total_facebook_likes,actor_3_name,facenumber_in_poster,,movie_imdb_link,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,Snow White and the Huntsman ,Action|Adventure|Drama|Fantasy,evil queen|fairy tale|magic|queen|snow white,274,11000,Kristen Stewart,26000,155111815,,Chris Hemsworth,,228554,72881,Sam Claflin,0,,http://www.imdb.com/title/tt1735898/?ref_=fn_tt_tt_1,710,English,USA,PG-13,170000000,2012,17000,6.1,2.35,53000
Color,Maleficent ,Action|Adventure|Family|Fantasy|Romance,curse|dark fantasy|fairy|king|kingdom,171,846,Sharlto Copley,11000,241407328,,Angelina Jolie Pitt,,252257,15516,Sam Riley,2,,http://www.imdb.com/title/tt1587310/?ref_=fn_tt_tt_1,634,English,USA,PG,180000000,2014,2000,7,2.35,89000
Color,Dawn of the Planet of the Apes ,Action|Adventure|Drama|Sci-Fi,ape|dam|leader|post apocalypse|sequel,198,884,Judy Greer,10000,208543795,,Gary Oldman,,317542,14363,Kodi Smit-McPhee,0,,http://www.imdb.com/title/tt2103281/?ref_=fn_tt_tt_1,620,English,USA,PG-13,170000000,2014,2000,7.6,1.85,45000
Color,The Lovers ,Action|Adventure|Romance|Sci-Fi,1770s|british india|great barrier reef|india|ring,596,283,Alice Englert,622,,,Tamsin Egerton,,2138,1982,Bipasha Basu,3,,http://www.imdb.com/title/tt1321869/?ref_=fn_tt_tt_1,15,English,Belgium,R,,2015,525,4.5,,677
Color,47 Ronin ,Action|Adventure|Drama|Fantasy,box office flop|ronin|samurai|shogun|tournament,47,982,Cary-Hiroyuki Tagawa,18000,38297305,,Keanu Reeves,,116994,20965,Jin Akanishi,2,,http://www.imdb.com/title/tt1335975/?ref_=fn_tt_tt_1,324,English,USA,PG-13,175000000,2013,1000,6.3,2.35,35000
Color,Captain America: The Winter Soldier ,Action|Adventure|Sci-Fi,conspiracy|heroism|megalomaniac|super soldier|world domination,94,2000,Chris Evans,19000,259746958,,Scarlett Johansson,,496749,36188,Hayley Atwell,1,,http://www.imdb.com/title/tt1843866/?ref_=fn_tt_tt_1,742,English,USA,PG-13,170000000,2014,11000,7.8,2.35,55000
Color,Shrek Forever After ,Adventure|Animation|Comedy|Family|Fantasy,alternate world|fairy tale parody|female warrior|ogre|true love,31,213,Kathy Griffin,4000,238371987,,Jon Hamm,,138661,4628,Mary Kay Place,2,,http://www.imdb.com/title/tt0892791/?ref_=fn_tt_tt_1,173,English,USA,PG,165000000,2010,225,6.4,2.35,0
Color,Tomorrowland ,Action|Adventure|Family|Mystery|Sci-Fi,boy genius|futuristic city|inventor|teenage girl|time travel,663,604,Chris Bauer,2000,93417865,,Judy Greer,,128306,5046,Thomas Robinson,2,,http://www.imdb.com/title/tt1964418/?ref_=fn_tt_tt_1,497,English,USA,PG,190000000,2015,638,6.5,2.2,37000
Color,Big Hero 6 ,Action|Adventure|Animation|Comedy|Drama|Family|Sci-Fi,high tech|martial arts|masked man|robot|superhero,38,562,Daniel Henney,756,222487711,,Damon Wayans Jr.,,279093,2963,Abraham Benrubi,0,,http://www.imdb.com/title/tt2245084/?ref_=fn_tt_tt_1,433,English,USA,PG,165000000,2014,719,7.9,2.39,41000
Color,Wreck-It Ralph ,Adventure|Animation|Comedy|Family|Sci-Fi,arcade|candy|glitch|king|medal,66,833,Sarah Silverman,975,189412677,,Jack McBrayer,,272534,4451,Joe Lo Truglio,1,,http://www.imdb.com/title/tt1772341/?ref_=fn_tt_tt_1,345,English,USA,PG,165000000,2012,931,7.8,2.35,40000
Color,The Polar Express ,Adventure|Animation|Family|Fantasy,boy|christmas|christmas eve|north pole|train,0,267,Eddie Deezen,15000,665426,,Tom Hanks,,120798,16264,Peter Scolari,0,,http://www.imdb.com/title/tt0338348/?ref_=fn_tt_tt_1,444,English,USA,G,165000000,2004,726,6.6,2.35,10000
Color,Independence Day: Resurgence ,Action|Adventure|Sci-Fi,alien|battle|defense|independence day|mothership,776,535,Sela Ward,890,102315545,,Vivica A. Fox,,58137,3233,Judd Hirsch,0,,http://www.imdb.com/title/tt1628841/?ref_=fn_tt_tt_1,520,English,USA,PG-13,165000000,2016,812,5.5,2.35,67000
Color,How to Train Your Dragon ,Adventure|Animation|Family|Fantasy,dragon|island|training|viking|village,255,759,America Ferrera,18000,217387997,,Gerard Butler,,485430,20453,Craig Ferguson,0,,http://www.imdb.com/title/tt0892769/?ref_=fn_tt_tt_1,492,English,USA,PG,165000000,2010,953,8.2,2.35,33000
Color,Terminator 3: Rise of the Machines ,Action|Sci-Fi,drifter|exploding truck|future|machine|skynet,84,191,M.C. Gainey,648,150350192,,Nick Stahl,,305340,1769,Carolyn Hennesy,0,,http://www.imdb.com/title/tt0181852/?ref_=fn_tt_tt_1,1676,English,USA,R,200000000,2003,284,6.4,2.35,0
Color,Guardians of the Galaxy ,Action|Adventure|Sci-Fi,bounty hunter|outer space|raccoon|talking animal|tree,571,3000,Vin Diesel,14000,333130696,,Bradley Cooper,,682155,32438,Djimon Hounsou,3,,http://www.imdb.com/title/tt2015381/?ref_=fn_tt_tt_1,1097,English,USA,PG-13,170000000,2014,14000,8.1,2.35,96000
Color,Interstellar ,Adventure|Drama|Sci-Fi,black hole|father daughter relationship|saving the world|space travel|wormhole,22000,6000,Anne Hathaway,11000,187991439,,Matthew McConaughey,,928227,31488,Mackenzie Foy,1,,http://www.imdb.com/title/tt0816692/?ref_=fn_tt_tt_1,2725,English,USA,PG-13,165000000,2014,11000,8.6,2.35,349000
Color,Inception ,Action|Adventure|Sci-Fi|Thriller,ambiguous ending|corporate espionage|dream|subconscious|thief,22000,23000,Tom Hardy,29000,292568851,,Leonardo DiCaprio,,1468200,81115,Joseph Gordon-Levitt,0,,http://www.imdb.com/title/tt1375666/?ref_=fn_tt_tt_1,2803,English,USA,PG-13,160000000,2010,27000,8.8,2.35,175000
Color,Godzilla Resurgence ,Action|Adventure|Drama|Horror|Sci-Fi,blood|godzilla|monster|sequel,28,12,Shin'ya Tsukamoto,544,,,Mark Chinnery,,374,699,Atsuko Maeda,0,,http://www.imdb.com/title/tt4262980/?ref_=fn_tt_tt_1,13,Japanese,Japan,,,2016,106,8.2,2.35,0
Color,The Hobbit: An Unexpected Journey ,Adventure|Fantasy,dragon|dwarf|hobbit|orc|wizard,0,773,Adam Brown,5000,303001229,,Aidan Turner,,637246,9152,James Nesbitt,,,http://www.imdb.com/title/tt0903624/?ref_=fn_tt_tt_1,1367,English,USA,PG-13,180000000,2012,972,7.9,2.35,166000
Color,The Fast and the Furious ,Action|Crime|Thriller,eighteen wheeler|illegal street racing|truck|trucker|undercover cop,357,4000,Vin Diesel,23000,144512310,,Paul Walker,,272223,45327,Jordana Brewster,2,,http://www.imdb.com/title/tt0232500/?ref_=fn_tt_tt_1,988,English,USA,PG-13,38000000,2001,14000,6.7,2.35,14000
Color,The Curious Case of Benjamin Button ,Drama|Fantasy|Romance,deformed baby|diary|lingerie slip|older man younger woman relationship|premature aging,21000,919,Jason Flemyng,11000,127490802,,Brad Pitt,,459346,13333,Julia Ormond,2,,http://www.imdb.com/title/tt0421715/?ref_=fn_tt_tt_1,822,English,USA,PG-13,150000000,2008,1000,7.8,2.35,23000
Color,X-Men: First Class ,Action|Adventure|Sci-Fi,cia|cia agent|mutant|nuclear war|professor,905,1000,Michael Fassbender,34000,146405371,,Jennifer Lawrence,,518537,50983,Oliver Platt,3,,http://www.imdb.com/title/tt1270798/?ref_=fn_tt_tt_1,698,English,USA,PG-13,160000000,2011,13000,7.8,2.35,54000
Color,The Hunger Games: Mockingjay - Part 2 ,Adventure|Sci-Fi,death of sister|dystopia|execution|rebellion|revolution,508,14000,Philip Seymour Hoffman,34000,281666058,,Jennifer Lawrence,,166137,81385,Josh Hutcherson,1,,http://www.imdb.com/title/tt1951266/?ref_=fn_tt_tt_1,383,English,USA,PG-13,160000000,2015,22000,6.6,2.35,38000
Color,The Sorcerer's Apprentice ,Action|Adventure|Family|Fantasy,chosen one|enchanted object|love|spell|training,226,370,Omar Benson Miller,12000,63143812,,Nicolas Cage,,124185,13388,Robert Capron,0,,http://www.imdb.com/title/tt0963966/?ref_=fn_tt_tt_1,238,English,USA,PG,150000000,2010,418,6.1,2.35,11000
Color,Poseidon ,Action|Adventure|Drama|Thriller,cruise|escape|ocean|passenger|water,249,702,Mike Vogel,87000,60655503,,Jimmy Bennett,,82380,92456,Andre Braugher,0,,http://www.imdb.com/title/tt0409182/?ref_=fn_tt_tt_1,629,English,USA,PG-13,160000000,2006,2000,5.6,2.35,0
Color,Alice Through the Looking Glass ,Adventure|Family|Fantasy,clock|dark fantasy|mad hatter|queen|sequel,33,11000,Alan Rickman,40000,76846624,,Johnny Depp,,21352,80806,Anne Hathaway,1,,http://www.imdb.com/title/tt2567026/?ref_=fn_tt_tt_1,131,English,USA,PG,170000000,2016,25000,6.4,1.85,30000
Color,Shrek the Third ,Adventure|Animation|Comedy|Family|Fantasy,disney spoof|fairy tale|prince|princess|tough guy,50,692,Eric Idle,3000,320706665,,Justin Timberlake,,211971,4705,Rupert Everett,2,,http://www.imdb.com/title/tt0413267/?ref_=fn_tt_tt_1,326,English,USA,PG,160000000,2007,795,6.1,1.85,0
Color,Warcraft ,Action|Adventure|Fantasy,based on video game|fictional language|fictional war|orc|sword and sorcery,0,648,Callum Rennie,3000,46978995,,Dominic Cooper,,111609,5505,Ruth Negga,0,,http://www.imdb.com/title/tt0803096/?ref_=fn_tt_tt_1,781,English,USA,PG-13,160000000,2016,716,7.3,2.35,89000
Color,Terminator Genisys ,Action|Adventure|Sci-Fi,alternate timeline|cyborg|future|robot|time machine,230,2000,Emilia Clarke,24000,89732035,,J.K. Simmons,,188457,38873,Matt Smith,2,,http://www.imdb.com/title/tt1340138/?ref_=fn_tt_tt_1,867,English,USA,PG-13,155000000,2015,10000,6.6,2.35,82000
Color,The Chronicles of Narnia: The Voyage of the Dawn Treader ,Adventure|Family|Fantasy,dragon|king|mouse|quest|warrior,150,59,Shane Rangi,531,104383624,,Bruce Spence,,106446,764,Laura Brent,4,,http://www.imdb.com/title/tt0980970/?ref_=fn_tt_tt_1,227,English,USA,PG,155000000,2010,82,6.3,1.78,11000
 Black and White,Pearl Harbor ,Action|Drama|History|Romance|War,air raid|black smoke|japanese military|japanese navy|sunday,0,691,Jaime King,3000,198539855,,Jennifer Garner,,254111,5401,Mako,0,,http://www.imdb.com/title/tt0213149/?ref_=fn_tt_tt_1,1999,English,USA,PG-13,140000000,2001,961,6.1,2.35,0
Color,Transformers ,Action|Adventure|Sci-Fi,alien contact|autobot|decepticon|robot vs. robot|teenage hero,0,581,Michael O'Neill,662,318759914,,Zack Ward,,513158,2333,Kevin Dunn,0,,http://www.imdb.com/title/tt0418279/?ref_=fn_tt_tt_1,1782,English,USA,PG-13,150000000,2007,599,7.1,2.35,8000
Color,Alexander ,Action|Adventure|Biography|Drama|History|Romance|War,ancient greece|conquest|greek|greek myth|king,0,591,Angelina Jolie Pitt,12000,34293771,,Anthony Hopkins,,138863,24598,Brian Blessed,3,,http://www.imdb.com/title/tt0346491/?ref_=fn_tt_tt_1,1390,English,Germany,R,155000000,2004,11000,5.5,2.35,0
Color,Harry Potter and the Order of the Phoenix ,Adventure|Family|Fantasy|Mystery,battle|magic|school|teacher|wizard,282,687,Daniel Radcliffe,21000,292000866,,Robert Pattinson,,355137,33433,Fiona Shaw,3,,http://www.imdb.com/title/tt0373889/?ref_=fn_tt_tt_1,1108,English,UK,PG-13,150000000,2007,11000,7.5,2.35,0
Color,Harry Potter and the Goblet of Fire ,Adventure|Family|Fantasy|Mystery,fire|goblet|magic|tournament|wizard,179,10000,Daniel Radcliffe,21000,289994397,,Robert Pattinson,,385670,53413,Rupert Grint,1,,http://www.imdb.com/title/tt0330373/?ref_=fn_tt_tt_1,1896,English,UK,PG-13,150000000,2005,11000,7.6,2.35,0
Color,Hancock ,Action|Drama,bully comeuppance|destruction|prison|superhero|tough girl,532,979,Charlize Theron,10000,227946274,,Will Smith,,343648,21584,Eddie Marsan,0,,http://www.imdb.com/title/tt0448157/?ref_=fn_tt_tt_1,590,English,USA,PG-13,150000000,2008,9000,6.4,2.35,0
Color,I Am Legend ,Drama|Horror|Sci-Fi,new york city|pandemic|post apocalypse|survivalist|virus,508,558,Alice Braga,10000,256386216,,Will Smith,,530870,13076,Willow Smith,0,,http://www.imdb.com/title/tt0480249/?ref_=fn_tt_tt_1,1413,English,USA,PG-13,150000000,2007,1000,7.2,2.35,11000
Color,Charlie and the Chocolate Factory ,Adventure|Comedy|Family|Fantasy,chocolate|diminution|miniaturization|physical flexability|ticket,13000,588,Christopher Lee,40000,206456431,,Johnny Depp,,320284,57844,David Kelly,3,,http://www.imdb.com/title/tt0367594/?ref_=fn_tt_tt_1,1361,English,USA,PG,150000000,2005,16000,6.7,1.85,0
Color,Ratatouille ,Animation|Comedy|Family|Fantasy,chef|food|french|rat|restaurant,663,954,John Ratzenberger,1000,206435493,,Janeane Garofalo,,473887,4764,Brian Dennehy,0,,http://www.imdb.com/title/tt0382932/?ref_=fn_tt_tt_1,626,English,USA,G,150000000,2007,1000,8,2.35,10000
Color,Batman Begins ,Action|Adventure,armored car|gangster|gotham|mixed martial arts|social decay,22000,11000,Liam Neeson,23000,205343774,,Christian Bale,,980946,59558,Morgan Freeman,0,,http://www.imdb.com/title/tt0372784/?ref_=fn_tt_tt_1,2685,English,USA,PG-13,150000000,2005,14000,8.3,2.35,15000
Color,Madagascar: Escape 2 Africa ,Action|Adventure|Animation|Comedy|Family,africa|madagascar|new york city|sequel|zoo,35,436,Jada Pinkett Smith,1000,179982968,,Bernie Mac,,146019,3285,Cedric the Entertainer,0,,http://www.imdb.com/title/tt0479952/?ref_=fn_tt_tt_1,119,English,USA,PG,150000000,2008,851,6.7,1.85,0
Color,Night at the Museum: Battle of the Smithsonian ,Adventure|Comedy|Family|Fantasy,hdtv|motorcycle|museum|security guard|tyrannosaurus rex,189,1000,Rami Malek,49000,177243721,,Robin Williams,,130272,54039,Steve Coogan,2,,http://www.imdb.com/title/tt1078912/?ref_=fn_tt_tt_1,209,English,USA,PG,150000000,2009,3000,5.9,2.35,2000
Color,X-Men Origins: Wolverine ,Action|Adventure|Fantasy|Sci-Fi|Thriller,army|civil war|claw fight|commando|wolverine the character,151,2000,Ryan Reynolds,20000,179883016,,Hugh Jackman,,361924,40054,Dominic Monaghan,0,,http://www.imdb.com/title/tt0458525/?ref_=fn_tt_tt_1,641,English,USA,PG-13,150000000,2009,16000,6.7,2.35,0
Color,The Matrix Revolutions ,Action|Sci-Fi,battle|epic|fight|future|machine,0,233,Collin Chou,309,139259759,,Essie Davis,,364948,1062,Nona Gaye,0,,http://www.imdb.com/title/tt0242653/?ref_=fn_tt_tt_1,2121,English,Australia,R,150000000,2003,269,6.7,2.35,0
Color,Frozen ,Adventure|Animation|Comedy|Family|Fantasy|Musical,magic|sister love|sister sister relationship|snow|snowman,69,490,Maurice LaMarche,1000,400736600,,Josh Gad,,421658,2582,Livvy Stubenrauch,0,,http://www.imdb.com/title/tt2294629/?ref_=fn_tt_tt_1,904,English,USA,PG,150000000,2013,523,7.6,2.24,58000
Color,The Matrix Reloaded ,Action|Sci-Fi,car motorcycle chase|one against many|oracle|prophecy|stylized violence,0,30,Daniel Bernhardt,234,281492479,,Steve Bastoni,,421818,534,Helmut Bakaitis,0,,http://www.imdb.com/title/tt0234215/?ref_=fn_tt_tt_1,2789,English,USA,R,150000000,2003,198,7.2,2.35,0
Color,Thor: The Dark World ,Action|Adventure|Fantasy,arrest|portal|thor|warrior|weapon,230,12000,Natalie Portman,26000,206360018,,Chris Hemsworth,,414070,59803,Anthony Hopkins,3,,http://www.imdb.com/title/tt1981115/?ref_=fn_tt_tt_1,532,English,USA,PG-13,170000000,2013,20000,7.1,2.35,63000
Color,Mad Max: Fury Road ,Action|Adventure|Sci-Fi|Thriller,australia|desert|escape|on the run|post apocalypse,750,943,Charlize Theron,27000,153629485,,Tom Hardy,,552503,40025,Zoë Kravitz,0,,http://www.imdb.com/title/tt1392190/?ref_=fn_tt_tt_1,1588,English,Australia,R,150000000,2015,9000,8.1,2.35,191000
Color,Angels & Demons ,Mystery|Thriller,conclave|illuminati|murder|reference to bernini|reference to raphael,2000,294,Ayelet Zurer,15000,133375846,,Tom Hanks,,207839,16948,Armin Mueller-Stahl,2,,http://www.imdb.com/title/tt0808151/?ref_=fn_tt_tt_1,435,English,USA,PG-13,150000000,2009,745,6.7,2.35,0
Color,Thor ,Action|Adventure|Fantasy,battle|marvel cinematic universe|scientist|thor|throne,0,12000,Natalie Portman,26000,181015141,,Chris Hemsworth,,536314,60059,Anthony Hopkins,1,,http://www.imdb.com/title/tt0800369/?ref_=fn_tt_tt_1,738,English,USA,PG-13,150000000,2011,20000,7,2.35,63000
Color,Bolt ,Adventure|Animation|Comedy|Drama|Family,cat|dog|hamster|new york city|superpower,59,699,Diedrich Bader,17000,114053579,,Chloë Grace Moretz,,146766,20007,James Lipton,0,,http://www.imdb.com/title/tt0397892/?ref_=fn_tt_tt_1,178,English,USA,PG,150000000,2008,759,6.9,1.85,0
Color,G-Force ,Action|Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,fbi director|guinea pig|household appliance|secret agent|talking mouse,12,182,Piper Mackenzie Harris,730,119420252,,Kelli Garner,,33042,2217,Niecy Nash,0,,http://www.imdb.com/title/tt0436339/?ref_=fn_tt_tt_1,90,English,USA,PG,150000000,2009,607,5.1,2.35,0
Color,Wrath of the Titans ,Action|Adventure|Fantasy,ares|hades|titan|underworld|zeus,473,502,Edgar Ramírez,14000,83640426,,Liam Neeson,,152826,16184,Lily James,0,,http://www.imdb.com/title/tt1646987/?ref_=fn_tt_tt_1,253,English,USA,PG-13,150000000,2012,897,5.8,1.85,19000
Color,Dark Shadows ,Comedy|Fantasy|Horror,camera shot of feet|cartoon on tv|female stockinged feet|female stockinged soles|foot closeup,13000,16000,Chloë Grace Moretz,40000,79711678,,Johnny Depp,,199039,80849,Christopher Lee,7,,http://www.imdb.com/title/tt1077368/?ref_=fn_tt_tt_1,479,English,USA,PG-13,100000000,2012,17000,6.2,1.85,82000
Color,Mission: Impossible - Rogue Nation ,Action|Adventure|Thriller,capture|computer hacker|mission|rogue agent|spy,188,641,Jeremy Renner,10000,195000874,,Tom Cruise,,232187,21840,Sean Harris,0,,http://www.imdb.com/title/tt2381249/?ref_=fn_tt_tt_1,440,English,China,PG-13,150000000,2015,10000,7.4,2.35,47000
Color,The Wolfman ,Drama|Fantasy|Horror|Thriller,asylum|death|full moon|transformation|werewolf,394,162,Simon Merrells,12000,61937495,,Anthony Hopkins,,89442,13071,Art Malik,0,,http://www.imdb.com/title/tt0780653/?ref_=fn_tt_tt_1,432,English,USA,R,150000000,2010,490,5.8,1.85,0
Color,The Legend of Tarzan ,Action|Adventure|Drama|Romance,africa|capture|jungle|male objectification|tarzan,282,103,Alexander Skarsgård,11000,124051759,,Christoph Waltz,,42372,21175,Casper Crump,2,,http://www.imdb.com/title/tt0918940/?ref_=fn_tt_tt_1,239,English,USA,PG-13,180000000,2016,10000,6.6,2.35,29000
Color,Bee Movie ,Adventure|Animation|Comedy|Family,bee|dream sequence|egg|scatological humor|squashed bug,58,826,Oprah Winfrey,2000,126597121,,Matthew Broderick,,105902,6576,Rip Torn,0,,http://www.imdb.com/title/tt0389790/?ref_=fn_tt_tt_1,206,English,USA,PG,150000000,2007,852,6.2,1.85,0
Color,Kung Fu Panda 2 ,Action|Adventure|Animation|Comedy|Family,china|kung fu|panda|peacock|tigress,90,15,Gary Oldman,11000,165230261,,Angelina Jolie Pitt,,182718,21015,Mike Bell,0,,http://www.imdb.com/title/tt1302011/?ref_=fn_tt_tt_1,209,English,USA,PG,150000000,2011,10000,7.3,2.35,20000
Color,The Last Airbender ,Action|Adventure|Family|Fantasy,avatar|fire|kingdom|tribe|water,0,346,Noah Ringer,1000,131564731,,Seychelle Gabriel,,118951,2857,Aasif Mandvi,0,,http://www.imdb.com/title/tt0938283/?ref_=fn_tt_tt_1,1382,English,USA,PG,150000000,2010,756,4.2,2.35,18000
Color,Mission: Impossible III ,Action|Adventure|Thriller,arms dealer|fictional government agency|mission|rescue|vatican,14000,979,Tom Cruise,22000,133382309,,Philip Seymour Hoffman,,256695,34817,Eddie Marsan,0,,http://www.imdb.com/title/tt0317919/?ref_=fn_tt_tt_1,871,English,USA,PG-13,150000000,2006,10000,6.9,2.35,0
Color,White House Down ,Action|Drama|Thriller,black u.s. president|president|secret service|tour|white house,776,256,Jake Weber,17000,73103784,,Channing Tatum,,164238,18204,Matt Craven,2,,http://www.imdb.com/title/tt2334879/?ref_=fn_tt_tt_1,434,English,USA,PG-13,150000000,2013,551,6.4,2.35,33000
Color,Mars Needs Moms ,Action|Adventure|Animation|Comedy|Family|Sci-Fi,boy|martian|rescue|robot|sexism,25,433,Dan Fogler,921,21379315,,Elisabeth Harnois,,17590,2652,Tom Everett Scott,0,,http://www.imdb.com/title/tt1305591/?ref_=fn_tt_tt_1,112,English,USA,PG,150000000,2011,562,5.4,2.35,0
Color,Flushed Away ,Adventure|Animation|Comedy|Family,boat|frog|rat|sewer|toad,42,586,Kate Winslet,20000,64459316,,Hugh Jackman,,85086,35161,David Suchet,0,,http://www.imdb.com/title/tt0424095/?ref_=fn_tt_tt_1,122,English,UK,PG,149000000,2006,14000,6.7,1.85,0
Color,Pan ,Adventure|Family|Fantasy,1940s|child hero|fantasy world|orphan|reference to peter pan,456,394,Cara Delevingne,20000,34964818,,Hugh Jackman,,39956,21393,Nonso Anozie,4,,http://www.imdb.com/title/tt3332064/?ref_=fn_tt_tt_1,186,English,USA,PG,150000000,2015,548,5.8,2.35,24000
Color,Mr. Peabody & Sherman ,Adventure|Animation|Comedy|Family|Sci-Fi,dog|father son relationship|inventor|talking dog|time travel,50,517,Zach Callison,3000,111505642,,Ty Burrell,,47900,5810,Karan Brar,2,,http://www.imdb.com/title/tt0864835/?ref_=fn_tt_tt_1,130,English,USA,PG,145000000,2014,1000,6.9,1.85,11000
Color,Troy ,Adventure,greek|mythology|prince|trojan|troy,249,844,Orlando Bloom,11000,133228348,,Brad Pitt,,381672,17944,Julian Glover,2,,http://www.imdb.com/title/tt0332452/?ref_=fn_tt_tt_1,1694,English,USA,R,175000000,2004,5000,7.2,2.35,0
Color,Madagascar 3: Europe's Most Wanted ,Adventure|Animation|Comedy|Family,animal|circus|island name in title|lemur|penguin,35,436,Martin Short,851,216366733,,Jada Pinkett Smith,,119213,2444,Cedric the Entertainer,0,,http://www.imdb.com/title/tt1277953/?ref_=fn_tt_tt_1,154,English,USA,PG,145000000,2012,770,6.9,1.85,17000
